created_at,id,name,public_metrics_followers_count,public_metrics_following_count,public_metrics_listed_count,public_metrics_tweet_count,username
2008-10-02 09:58:03+00:00,16557404,Jean Barker,2366,996,69,15746,JeanBarker
2018-02-04 14:29:10+00:00,960158289924247552,🌸Iggy🌸イギカ (=^‥^)ノ✨🔞,2049,411,16,92191,iggika
2011-12-08 09:30:58+00:00,431469458,Sarah T,343,750,17,20248,auscanucksarah
2020-03-13 11:04:51+00:00,1238420613385064450,Lumi 🇺🇦🇱🇹 dark magic apologist,151,226,4,14301,avtoservis3
2011-03-16 14:08:35+00:00,267200689,Pramod shaw,85,502,0,2282,realvoice_of_pk
2015-12-27 04:32:41+00:00,4617829947,The Devil's Cormorant🌹,5734,4839,74,53943,VeganRachel
2011-10-18 16:56:44+00:00,393508248,Nathalie Munya,25474,2231,72,13691,nathmunya
2009-01-26 20:42:19+00:00,19556080,Tracy Chou 🌻,114011,1217,1964,71736,triketora
2012-03-28 01:27:17+00:00,538623220,Hymar David,5091,2259,6,22313,Omoigbo_
2020-12-18 03:17:44+00:00,1339771759323541507,Jesus Jugs✨,164,145,0,1534,bravow0es
2019-03-08 18:50:39+00:00,1104092080790560768,🔞💕😈TemptyVA (HIATUS)😈💕🔞,17975,464,89,17730,TemptyVA
2019-12-08 20:30:06+00:00,1203773732067696640,Bulletproof Noona⁷,1136,834,11,35601,bangtanami_nuna
2020-02-02 13:52:37+00:00,1223967400669908992,ren⁷ 🏠,714,699,11,7593,lakookjoon
2015-08-13 00:21:10+00:00,3313831214,Em ☼,234,113,0,9266,emsdan148
2009-02-06 12:19:32+00:00,20232743,kitschy kitty Cat 🐟,215,177,3,3824,catmonaghan1
2015-05-07 00:26:40+00:00,3239764984,𝖘𝖞𝖉 | 𝖌𝖎𝖗𝖑𝖘⛓🐉,1554,127,16,181678,_SUSHIFREAK
2009-02-22 14:12:28+00:00,21567082,Stephanie Myles,3964,1962,190,143610,StefMylesTennis
2012-06-06 00:20:34+00:00,600533780,Courtni Pugh,21837,23512,168,6516,courtni_pugh
2012-12-27 09:48:14+00:00,1039270225,Ashley Jackson,289,488,3,13056,ash_J24
2020-08-05 00:58:16+00:00,1290814292162424832,Mx. Rory Wix (They/Them)🏳️‍🌈🦏👽👻,1044,766,3,6928,MxRoryWix
2009-11-28 04:08:55+00:00,93116011,Pat,1609,4723,22,174255,Metal_Powerage
2017-01-29 22:11:29+00:00,825828739925831680,Evan🏳️‍🌈 (Multi-Muse RP Account),608,4999,3,15470,ConnorHedgehog
2018-09-29 09:08:08+00:00,1045963423593390082,VCiTY || The Official Network Hub for VTubers,6836,828,55,84003,VCiTYOfficial
2013-08-06 01:30:05+00:00,1649145914,d,12644,392,105,3269,asky0manboutme
2015-09-29 01:05:41+00:00,3809321121,"natalie (she/her, 25)",491,598,2,10681,jvststrcngers
2018-06-16 22:34:54+00:00,1008115730389356544,Allodoxa (S3r),375,219,6,34841,Allodoxaa
2008-11-14 00:25:04+00:00,17376538,James Scott,1567,913,33,33421,JamesScottRadio
2011-05-23 13:20:18+00:00,303811223,Sanish Sambasivan,75,516,0,1365,sanish8
2014-05-12 20:39:29+00:00,2491951669,Alexandra Blair Hoene,1203,2625,0,1827,alexblair93
2014-12-09 02:27:49+00:00,2923365757,Brad Gilbert,646,665,7,32858,BGhimself
2020-05-13 03:31:25+00:00,1260412247131787266,ainsley :),5,7,0,39,ainsleydwyer
2020-08-19 06:31:52+00:00,1295971695698690049,reine,1054,1884,20,51950,feelthforce
2013-07-16 14:00:26+00:00,1598494477,Kitty Purry,454,1202,13,19169,cattitude_42
2013-09-18 16:21:48+00:00,1880070937,𝒟ℐ𝒟𝒜,34920,221,45,317696,didaelhosiny
2020-06-03 03:21:59+00:00,1268020000507469824,𝐥𝐢𝐭𝐭𝐥𝐞 𝐬𝐭𝐚𝐫. 🎧,479,1473,9,22569,hansevl0g
2008-12-31 17:21:26+00:00,18510863,sister blobby,5476,2247,48,233442,iggigg
2018-12-15 23:20:11+00:00,1074081715881213954,venomous,133,625,0,9430,allegedlykails
2011-06-01 10:13:24+00:00,308985667,sophiemichell,7160,4050,0,15843,sophiemichell
2019-06-08 04:57:03+00:00,1137221980325724160,lala.,468,686,4,21947,mobanaohnana
2019-01-07 21:40:53+00:00,1082391648510840832,The Ogbomosho Boy.,492,378,0,3426,EnochTimi
2017-02-09 19:23:20+00:00,829772691955601408,Jeanette Seulement 🆘🆘🆘🆘🆘,7109,6699,4,356800,JSeulement2019
2012-07-02 09:03:45+00:00,624585870,G🦈,1537,775,9,57447,Georgiawbuu
2017-06-14 16:44:04+00:00,875031092797087745,equality 🏳️‍🌈 ♡ 🏳️‍⚧️,378,776,1,28148,hellohellomaryy
2011-03-17 19:37:54+00:00,267904925,Mariana,366,526,4,26057,marianamontoyax
2011-02-10 16:50:40+00:00,250207826,Maisie Francesca,769,410,6,67648,_maisiebennett
2009-05-06 16:44:55+00:00,38219904,maisie,2678,215,49,108310,rsoetyler
2019-10-02 20:30:36+00:00,1179493866275143680,Jiang cheng deserves the world,390,162,2,4199,jcrights2022
2009-08-01 18:10:54+00:00,62085482,E M M A ✨,494,526,1,36237,ecrx
2011-12-20 02:55:33+00:00,441434232,"Heather 🇨🇦 ""Wear A Mask""",3759,4924,61,275586,heatherclark55
2017-05-20 06:24:34+00:00,865815494527377408,𝟭𝟬𝟴𝗦𝗵𝗶𝗯𝗮𝟭𝟬𝟴,203,587,0,24058,108Shiba108
2014-07-31 13:05:11+00:00,2695700077,S∀R∀H,147,327,0,29401,LaBogossita
2019-10-27 02:46:02+00:00,1188285657535434753,Ratbibi ラットビビ・ザ・ウォーロード,392,2186,7,119081,gengutastic
2019-04-24 14:41:38+00:00,1121061641855090691,dom,242,1457,1,32079,notdisshitagain
2019-02-12 00:27:58+00:00,1095117270903209984,That guy from Arizona,742,1719,10,156070,MigASanLuna
2020-08-13 20:47:37+00:00,1294012618684825600,brewgie,1,7,0,2,brewgie
2010-11-09 01:44:48+00:00,213489792,.,527,331,4,30715,mayfl0wers
2018-08-12 11:29:26+00:00,1028604367241457664,V¹¹⁹ | christmas tree,26296,218,164,46041,darlinvante
2021-01-06 20:24:11+00:00,1346915281428475904,D Kiefaber,6,207,0,3372,KiefaberD
2013-11-03 14:20:33+00:00,2166415653,🏳️‍⚧️moses moon📚🌗🍀,22571,663,153,135015,thotscholar
2013-03-12 04:37:27+00:00,1261115288,The Chainsmoking Baby 🇺🇸,315,3150,3,5019,Zepfan84
2013-04-11 19:47:13+00:00,1345130556,Jessica Painter,224,121,7,2033,_JPainter
2019-08-14 22:27:14+00:00,1161766256539607040,Joe Hartman,5223,5747,7,74411,hart35846751
2009-06-17 20:51:14+00:00,48110818,Liz Szabo,71385,40766,2745,118480,LizSzabo
2021-03-01 15:10:15+00:00,1366405393765650433,△⃒⃘͛,268,64,0,865,phyieee
2020-07-28 04:48:21+00:00,1287973077134061568,jackson’s ear,1361,629,35,37078,got_datass
2013-02-07 16:47:00+00:00,1157640366,Alex Furlong,610,348,6,33949,RoombaWithAView
2020-09-19 21:12:22+00:00,1307427237164179457,jo🫧,5898,261,67,39671,tailwaggr
2017-01-30 18:26:31+00:00,826134513646497792,JAYE 🌟🌟🌟,16171,8002,0,84086,Jaye_inUSA
2011-05-31 12:18:16+00:00,308437767,blow,715,427,3,55014,dinahdesex
2019-07-10 22:07:08+00:00,1149077622623805440,Lindiwe Dhlamini👩🏿‍💻,4684,1622,0,30734,NoLimits_8
2017-11-07 16:32:29+00:00,927936807341236224,anggi,565,458,0,28595,anglqsrngn
2019-01-07 15:24:16+00:00,1082296868925771776,MATTer of Fact,497,1008,0,3260,MHWComedy
2018-02-27 04:08:30+00:00,968337019029065729,Jaden 𓆗,242,377,5,44969,guylikesthings
2020-02-06 19:06:18+00:00,1225495856901763072,Dolly Mattel 💕,39442,403,112,22842,theIRLbarbie
2017-11-21 18:41:05+00:00,933042598134022144,laura /god,45,26,0,10497,overwhelmedbee
2020-03-17 04:07:27+00:00,1239765179149107201,VinnieColdAsIce,218,551,0,12569,AsVinnie
2014-03-24 19:31:05+00:00,2409456320,moderna man,229,2114,9,15482,farjazzhands
2009-03-11 14:30:33+00:00,23769951,Taylor Lakhryst,742,786,1,17918,TaylorLakhryst
2009-05-03 05:35:55+00:00,37372964,Excited for Vicky 3 🇲🇨🇵🇱🇮🇩,166,1479,2,11726,IlhanDfnsForce
2009-04-04 01:13:37+00:00,28705468,Nader Nami,655,2508,18,82209,nami13
2009-05-24 15:37:23+00:00,42229025,MUVA VEE,3729,928,7,147057,Big_Daddy_Vee
2015-10-11 11:08:42+00:00,3857812640,Dusty Pirate Girl,435,321,1,4793,Tribound3
2021-02-13 19:20:59+00:00,1360670234097704965,die pussycat die,187,246,0,2344,diekittydie1
2015-03-21 21:36:34+00:00,3102841599,it’s on a need to know basis,373,734,0,9573,CLC1115080304
2009-05-22 11:46:02+00:00,41796188,brian.,177,622,8,39275,duckieQB
2018-10-10 21:24:42+00:00,1050135054935048193,Kit 🌈,523,1102,0,31742,TokingHalfling
2013-07-13 19:07:06+00:00,1591617138,"Laurel Standley, author 🌏🌻",1181,753,28,8775,StandleyLaurel
2008-03-01 18:30:49+00:00,14065803,"Ban Fascists, Not Books",2209,1726,102,281691,elsbet
2009-10-13 03:24:10+00:00,82000550,C̤̈ Ä̤ N̤̈ D̤̈ Ï̤ 👠👠 💫✨💙💚✨💫 🌊🌊🌊🌊🌊🌊🌊,11462,11505,9,17856,mocandi23
2013-10-04 16:19:46+00:00,1934757691,Tim Positive 🚇 Subway Tweets Smith,806,1198,12,22365,PositiveSubway
2020-04-09 06:50:18+00:00,1248141048892649472,🦁 Neha ^ আমি তাকে বুঝতে পারছি না,1726,63,5,76102,NehaMew
2009-11-12 05:33:37+00:00,89381864,LeoYtheGamerGuy,32,411,3,929,LeonYarwood
2014-03-16 14:01:46+00:00,2392765982,🌸Stupid Dog🌸 Vtuber • VA •Artist • Slut,898,91,4,2192,KawaiiHusk
