created_at,id,name,public_metrics_followers_count,public_metrics_following_count,public_metrics_listed_count,public_metrics_tweet_count,username
2020-03-18 14:15:58+00:00,1240280727331225603,Guido™️,30412,2768,306,79811,GuidoDisalle
2014-07-01 06:37:23+00:00,2658964479,Gen,2071,806,34,100133,GenHabs3
2012-04-03 00:21:01+00:00,543838520,Please...my wife...shes thicc,212,446,4,49613,bojackadultman
2009-07-01 21:39:21+00:00,52860150,Dinah Leffert,14651,13926,153,14269,DinahLeffert
2017-08-31 17:30:01+00:00,903308909523329024,Kar/gulimon,306,724,2,42859,Karlols_
2009-06-17 05:18:05+00:00,47865275,MacKenzie Clark,903,3696,0,6265,dryfrog
2020-08-17 18:59:40+00:00,1295435097085222913,Kristen Woods ❁,355,903,1,950,SecWoods_AR
2020-04-07 20:08:30+00:00,1247617219477020675,Riedal Luna 🔞NSFW VTUBER,9991,3734,75,31720,Riedal64
2017-01-10 14:42:55+00:00,818830485593866240,Brandi Buchman,38821,3807,559,62540,Brandi_Buchman
2015-01-24 17:01:53+00:00,2996161037,Gustavo Litovsky 📶🇺🇦,2634,2721,59,125485,agusnox
2019-01-11 20:58:02+00:00,1083830417575346177,Tony DeLaGhetto,11,97,0,3044,TweetsOfTonyG
2020-07-24 01:27:48+00:00,1286473037878038529,USMNT 🇺🇸 Thoughts,7167,1925,173,22606,USMNT_Thoughts
2022-01-06 00:23:57+00:00,1478884969451864064,Zainab 🔩,595,441,5,4787,kkamicult2
2015-12-09 06:59:28+00:00,4504895053,i love you michael clifford,157,95,1,9957,suhoprivilege
2016-05-14 17:31:01+00:00,731537313738579970,Charles W Chambers,810,936,9,8136,CW_Chambers
2021-05-01 06:14:35+00:00,1388376239648423937,Gabadadi,6852,3310,34,19491,Gabadadi
2021-10-23 00:57:26+00:00,1451714296585596933,Mystictrader,90,210,0,545,Mystictrader01
2015-08-01 14:19:07+00:00,3398717277,Montana🖤,628,411,0,20897,fckhannaht
2010-01-14 17:58:02+00:00,104882099,Taylor Kitz,254,600,10,6285,kitznplay
2021-07-24 14:03:23+00:00,1418934783883816968,Amb. Edwell,2116,669,0,4635,EdwellTinaye
2013-12-27 03:19:52+00:00,2263702933,Navaneeth Ravichandran,488,286,0,18952,NavRav28
2017-05-04 15:16:17+00:00,860151097775857666,CHUSTINS,2506,4930,5,15566,TheRealChustins
2016-05-20 03:46:15+00:00,733504079180095488,Paul Smith,323,221,6,11897,pauls551
2009-05-13 17:57:05+00:00,39804292,Valwen 😷🏳️‍🌈 #COVIDisAirborne #WearADamnMask,512,1656,9,50256,valwen
2017-04-20 04:19:56+00:00,854912492912480257,Ryan Crowe,477,429,5,4855,KFLPBigBoy
2016-08-31 14:11:46+00:00,770987447907999745,Adrian Bouressa #GodBlessTheUSA🇺🇲,450,583,0,72632,AdrianNov89
2020-05-09 19:03:38+00:00,1259197321516023810,Cipisek,56,96,0,1110,Cipisek13
2010-10-19 20:40:22+00:00,204947960,Kennyatta 💎,2807,877,227,171287,ItsKennyatta
2009-04-03 21:40:31+00:00,28660297,Ryan Cate,365,962,10,36484,Ryan13C
2020-01-26 00:47:30+00:00,1221233100216205312,🏄‍♂️,478,427,3,29379,timrefff
2020-02-15 01:21:05+00:00,1228489323449851904,CCPE vs The World,594,612,2,6471,ChronicChrisP
2009-06-12 05:00:05+00:00,46585598,Marla Sather,2145,3185,1,30771,MSSATHER
2013-04-19 02:09:07+00:00,1363370996,ً,364,179,0,33051,sleptonm3
2019-07-29 23:58:56+00:00,1155991125250990080,ELEPHINITY,528,516,0,33086,hurd2020
2009-03-07 21:07:59+00:00,23234807,Dan Le Batard Show with Stugotz,462966,1161,3890,58775,LeBatardShow
2020-07-18 04:06:03+00:00,1284338532761260033,The Provisionist Perspective🎙,1175,277,11,9420,ProvisionistP
2012-04-08 18:46:01+00:00,548632136,"Lidiya Angelova, PhD in microbiology",22733,2064,159,44038,angelovalidiya
2012-12-14 01:21:05+00:00,1010121606,reilly,3566,826,18,65008,GoodPostReilly
2016-08-11 00:25:59+00:00,763531876082515970,Mario Butoto,51,232,1,6114,Spider_Bot_77
2009-06-15 20:12:44+00:00,47431128,Francis Phenomenal🏁,641,272,9,217267,IwentHollywood
2013-08-18 01:46:13+00:00,1679541234,Melinda Renae Young,53,309,2,3954,melreyo
2021-10-01 04:27:52+00:00,1443794727250194438,☉for🌻,17,28,0,332,06060nly
2017-04-13 23:38:14+00:00,852667273114505216,Southernwisdom,1366,2228,1,4108,Swisdom334
2017-12-28 21:10:48+00:00,946488627768578048,Young dagger dick😈,293,423,1,15393,JavonteGJuherdd
2018-04-17 17:10:21+00:00,986290782209392641,Yewz 🌳,3120,1651,15,30858,yewzofficial
2009-11-17 17:23:29+00:00,90674568,Jork Röblñ,75,130,0,3672,jorkrobln
2021-02-07 04:36:00+00:00,1358273211872460800,Joseph Curro,4729,361,22,2735,currousity
2015-08-24 16:24:20+00:00,3328921920,ᴋ ᴇ ʟ s ᴇ ʏ,525,470,9,7169,ThibTweets
2017-10-23 03:27:44+00:00,922303497068072960,HamillSparkles🐹💖🇺🇦☮,118,116,1,21169,Cadydid1960
2012-01-06 06:03:10+00:00,456393142,William Friedkin Truths,2670,4489,11,56510,LazlosGhost
2021-01-31 15:10:31+00:00,1355896161735991296,MessengerOfMoistville,943,824,8,4602,MoMgenomics
2014-04-07 05:18:35+00:00,2466594053,KGtheReup😈,800,657,1,26544,grandmasrcool
2012-10-25 16:36:07+00:00,904225656,Orangejr36,539,859,7,22357,Orangejr36
2010-09-15 16:25:21+00:00,191102983,Carlos Burrell,1907,1005,11,65085,MrCarlosBurrell
2021-07-30 03:42:08+00:00,1420952793901268995,jøjø ψ 11,1367,779,29,16172,jojofor3st
2015-03-15 04:32:57+00:00,3091949152,annie,1232,478,3,25930,femalehysteria
2013-05-19 14:12:48+00:00,1441269720,Cade Robinson,26,93,2,1740,ccaderobinson
2013-11-15 00:21:01+00:00,2195082948,Kevin🇨🇩,331,455,1,8870,kdotkabeya
2017-02-25 14:46:19+00:00,835501181636075521,yuyu 🐇 YESEO EDIT 🧷,867,777,13,19224,luvlyeseo
2019-04-11 05:00:33+00:00,1116204363205136384,naan,39,79,0,4524,drunkensoz
2016-01-13 02:49:17+00:00,4750977774,mapler Ana⁷ 🎈Kookie day🎉,756,1108,15,48840,JinzGenie
2014-07-28 22:25:55+00:00,2727646707,Mr. Bankshot 📸,333,313,2,15626,Banks_SOA
2013-03-08 17:38:05+00:00,1252320770,Richard B. Smith,798,2021,2,56684,richbsmit1
2019-07-02 10:17:18+00:00,1145999884346109953,ᥫ᭡ axela,2074,862,7,6457,bundleofbrat
2009-12-15 01:42:24+00:00,96887011,Splash.,371,297,6,36876,MaxXBri_Bundles
2009-07-14 17:43:00+00:00,56760354,Edwin ⚡️,288,710,1,991,Ed__Win_
2015-07-03 22:47:20+00:00,3357595449,pretending to be talented until I actually am,56,130,0,1773,Felt_Karpit
2010-04-24 00:06:09+00:00,136447682,June Shelton,759,487,9,41305,JuneHShelton
2012-05-08 15:15:27+00:00,574633254,Mat Douglas,840,1576,18,76504,MatPDouglas
2020-07-23 03:29:04+00:00,1286141211129122816,Rancho Palos Verdes,99,104,0,7138,worldsfatestass
2009-04-24 01:02:49+00:00,34793240,Danny Heifetz,21677,2200,570,12268,Danny_Heifetz
2009-06-17 16:18:13+00:00,48013066,𝔸ℤ𝕊𝕔𝕚𝕖𝕟𝕔𝕖𝔾𝕦𝕪🌞🌵,3770,4905,0,16653,larrycot
2020-04-23 22:58:52+00:00,1253458292719988745,Simone333🇺🇸🇺🇸,17277,8808,2,24512,Simone3331
2008-08-06 14:00:24+00:00,15750040,John B Hammer,1575,1670,24,89870,jbhammer
2020-08-26 15:23:18+00:00,1298642141044850689,Célia,93,130,4,2787,manoeuvrre
2021-06-23 16:57:57+00:00,1407744711784337417,nana 👷🏼‍♀️,81,213,0,1253,mrswang_g7
2020-09-19 04:05:24+00:00,1307168818221907969,🕶️🍄Agent ToadToad7,274,1005,1,5741,AgentToad7
2009-09-14 05:40:57+00:00,74084453,RAF,126,140,7,30312,notmyraf
2009-07-07 08:03:52+00:00,54486478,Joe Ndzipho Mqocwa Jojo,594,2612,1,2104,Joendzipho
2015-04-07 03:01:28+00:00,3142553079,Michelle T.,269,329,3,10309,Amari_Elise
2019-05-27 18:08:16+00:00,1133072441633255426,Vishesh,214,948,0,14695,vishesh_OO7
2020-05-16 04:15:40+00:00,1261510548765790208,RandomArcticFox🔜MFF,581,451,1,4855,arctic_random
2020-06-19 21:13:50+00:00,1274087854440886275,Brennan C. Smith,52,466,0,388,BrennanC_Smith
2011-11-02 23:06:10+00:00,403745192,🦏🤙🏽💪🏽,435,648,9,64785,theONEryno
2010-10-05 22:55:18+00:00,199058038,Jason Truett Glen,1517,2346,101,82701,TruettGlen
2012-09-16 16:16:23+00:00,827352326,Letty,620,472,2,19932,Tammi_Miami
2019-03-15 03:49:05+00:00,1106401908082835456,♡,391,465,1,10333,knjzyo
2008-04-11 15:59:21+00:00,14361975,Justin Garrison,19429,796,373,58218,rothgar
2013-05-06 18:28:22+00:00,1408408448,Soleil 🌞 (she/her),204,185,0,483,sonerivedi
2008-06-29 22:11:03+00:00,15273757,Elfi Lete,636,380,0,42109,xtraemil
2020-11-11 16:24:07+00:00,1326561190563155970,PossibleEndings,226,0,1,9013,EndingsPossible
2019-07-22 03:06:55+00:00,1153139330015223808,Blue Nsfw 🔞 (closed comms),11224,1518,49,22088,BlulesNsfw
2011-05-21 16:10:49+00:00,302693147,madison,198,469,4,5661,maddihsun
2020-02-04 15:28:44+00:00,1224716397776818176,홍 은아 🌿 saw skz 😭,499,351,3,38408,quokkafied
2018-02-16 01:16:36+00:00,964307489704546309,Dr. Raven the Science Maven,136040,1726,810,31605,ravenscimaven
2018-08-31 09:39:12+00:00,1035461995481518080,ysk - pupfish irl,289,100,1,11849,EggBbl
2019-10-23 17:36:43+00:00,1187060220213825541,ru ✒,1291,334,25,13379,claudeapologist
2021-07-11 13:28:37+00:00,1414214971248955410,The Toxic Leftist 🇳🇿,1972,2380,8,7809,MelvinTheMopBoi
2014-01-30 02:52:52+00:00,2318175157,Max Schatzow,3880,1243,48,16081,AdviserCounsel
2020-02-03 02:50:51+00:00,1224163278743535619,jeff,435,352,9,10557,LANDOSCALRlSlAN
2013-06-10 00:47:45+00:00,1496997470,paige hettinger,1647,1253,22,57376,404paigenotfnd
2021-07-04 04:41:53+00:00,1411545725952004097,Austin Stepp,10,61,0,126,RealAustinStepp
2008-03-28 21:38:52+00:00,14247236,Scott Dworkin,1106021,89799,4666,309804,funder
2021-03-16 03:00:13+00:00,1371657466061058048,kanekimoto,920,1096,0,3925,kanekimoto1
2021-07-01 09:54:19+00:00,1410537219224489986,lilly🔩,655,1056,4,554,bluewoodhjs
2011-03-24 07:44:37+00:00,271309844,Lola THE DH & ROB MANFRED ARE BAD FOR BASEBALL,2607,4997,231,474077,lawbibliophile
2019-08-22 11:07:16+00:00,1164494172734337024,A.E. Jabbour #ProudDemocrat,152,516,1,8250,AEJabbour1
2010-12-10 09:00:20+00:00,224959488,salmo,1829,2186,11,28956,SalMOEnilla
2020-05-15 06:02:56+00:00,1261174278835195904,v,719,425,37,23373,vicinalyl
2016-09-21 20:45:13+00:00,778696609328537603,Sara Pequeño,10118,1892,75,21163,sara__pequeno
2018-07-02 21:07:28+00:00,1013891931464785920,Taylor Hein,164,350,1,17277,Atoyont
2019-09-05 06:45:00+00:00,1169501625918087168,JoeMoe,30,100,0,725,JoeMoe60821433
2009-10-27 08:17:17+00:00,85524269,Bengal Tiger 🇮🇳🇺🇸🇮🇹🇫🇷,62,1262,0,14624,bengaltigre
2018-07-18 22:08:55+00:00,1019705600970813440,idk yet,135,249,0,5016,geminization
2018-01-07 19:55:35+00:00,950093577224380417,The W.O.A.T.,1235,19,7,2487,GTwittle
2021-05-05 00:38:39+00:00,1389741252501979138,caro ४ dilf william thomas,323,459,0,9360,_voteforloki
2019-11-01 20:36:52+00:00,1190367068262002688,Chris Rabideau,138,875,0,1652,the_real_rabd
2012-09-22 05:35:51+00:00,839154194,CJ Bagby,93,162,8,15834,cjbcool
2010-09-25 06:04:04+00:00,194878335,BlindCoyote,18802,4065,0,33382,blindcoyoteart
2020-05-15 15:53:30+00:00,1261323798034382849,haley w,11,326,0,2672,haleybleghhh
2012-07-24 17:48:55+00:00,714669102,wildcatdave,84262,2254,663,133448,barstoolWSD
2015-04-20 04:49:03+00:00,3164848681,lexie,1289,1116,26,33231,ilexxiee
2016-06-13 20:26:43+00:00,742453163098296320,Emma Vigeland,196760,1211,1191,29933,EmmaVigeland
2009-03-19 19:24:47+00:00,25365699,David Dark’s Online Outpost,17333,2439,304,324175,DavidDark
2016-02-16 17:33:07+00:00,4920147993,federica¹³🪩,1822,2548,22,43897,cryyfuckinbaby
2012-07-17 09:44:45+00:00,700754718,Adepeju Baby,1081,614,1,41684,AdepejuOO
2010-02-24 16:12:59+00:00,117122035,Marieke Walsh,34309,3202,537,18983,MariekeWalsh
2011-12-25 18:02:19+00:00,446416061,Schmikles💛🌻,274,247,1,38844,crybabyschmiks
2018-09-26 03:10:55+00:00,1044786367425703937,jenno 🪷,128,124,1,7994,jennsdietdrkelp
2010-09-03 00:39:57+00:00,186269319,AK,796,1510,5,23100,akfeministfrog
2019-06-08 01:39:37+00:00,1137172293803814912,aylene 💌,192,241,3,27847,batfcm
2011-07-10 14:22:51+00:00,332837912,IA,1641,248,41,630169,sustalrene
2016-12-18 11:52:57+00:00,810452789621035008,𝙅𝙖𝙘𝙠𝙣𝙞𝙛𝙚 🇫🇷🗡✝🇺🇸,2069,2522,1,56079,Pale_rider796
2020-04-13 14:53:36+00:00,1249712304352112640,Baby Jade ♡ | $10 OF♡,443,328,1,369,BabyJadeDDLG
2012-01-07 15:59:20+00:00,457594447,Amanda Louise,1342,1254,9,9840,onelousyllama
2015-09-30 15:33:48+00:00,3825274943,Div: Pit Mongoose,593,725,6,26464,Contemptress_
2020-11-29 09:30:19+00:00,1332980134769397760,april may⑰ —rest,4246,1705,34,66908,ahbabiboo
2020-11-26 00:01:37+00:00,1331749838346719237,Kate 🇺🇦,968,689,5,32062,mazevesupremacy
2010-03-01 21:21:15+00:00,118824010,Jeff Tetz,5913,2907,65,45618,JeffTetz
2011-04-17 21:50:31+00:00,283718865,#GiLU,1604,2287,14,136088,T_Kelllz
2010-02-03 22:20:13+00:00,111128865,30 Hurty & Dying,211,603,0,22528,AndressTheGiant
2021-05-01 06:25:13+00:00,1388378880126459904,Dennis,10,111,2,433,ZeroSugarJuice
2016-01-15 12:09:00+00:00,4813903457,“Neka Simone”,169,48,22,12402,flowersNjelly
2018-01-30 03:33:29+00:00,958181344286269440,j o h n n y,124,447,0,9475,jhnnymcpher
2013-02-25 07:09:58+00:00,1217519016,misel #BetterLeeisBack🦋,391,243,2,7575,blackdong__
2019-01-12 19:45:56+00:00,1084174658839015424,adrian⁷ 🍂,1386,2138,37,51297,vantesboba
2007-09-06 20:34:02+00:00,8707402,Nuclear Lorax,1113,2507,3,60782,rvolt24
2012-10-07 18:47:58+00:00,866779363,(Gucci) Bayne 🍌🧡,913,752,4,7603,Guccibayne
2008-08-24 19:26:30+00:00,15971805,Nathan Michaud,200715,182,3812,163486,InvestorsLive
2015-04-11 17:12:05+00:00,3157209551,k,1562,177,8,23636,PushaRx_
2020-08-17 23:47:52+00:00,1295507505410453504,Ani #TeamCOOLER,1972,192,11,20935,SlightlyAni
2019-02-19 22:26:10+00:00,1097985719983882240,f🌙,27,70,0,6304,minmeowgin
2020-10-31 18:06:56+00:00,1322600863861477380,kayla :),125,135,2,6197,dukedeppsimp_
2015-12-29 16:49:33+00:00,4644876375,‎‏ً,940,1277,7,72432,annabbeth
2011-05-23 14:25:43+00:00,303844782,Chelsea Hensley,3734,889,70,38162,ChelseaBigBang
