author_id,created_at,id,lang,public_metrics_like_count,public_metrics_quote_count,public_metrics_reply_count,public_metrics_retweet_count,text
1044786367425703937,2021-06-12 06:40:40+00:00,1403603137781403657,en,1,1,3,0,is calling someone a loser flirting ??
1137172293803814912,2021-06-13 01:04:21+00:00,1403880888723718149,en,0,1,1,0,"Continued, because of that he will be moving and taking a break from streaming! The stalker is presumed to go by Aylene!"
17469289,2021-06-10 16:14:56+00:00,1403022879520870403,en,12,3,14,3,Autopsy confirms Andrew Brown Jr. was shot in back of the head https://t.co/nldccYEApV https://t.co/1q5qFs7wJv
1377572924413124609,2021-06-08 15:59:00+00:00,1402294096199360520,en,128366,672,329,7337,Shout-out to Tony for having his birthday at Legoland Windsor. https://t.co/2H8ZudDAsJ
1293199744332959750,2021-06-03 23:08:22+00:00,1400590208576458756,en,1906,2895,594,49,"have you ever been noticed by a celebrity? (liked your tweet, followed, etc.) if so, who?"
21366823,2021-06-05 18:07:58+00:00,1401239389016035329,en,15517,5019,1751,2527,"[User Post] How ignorant people are using the term ""BTS BIOT"" in the Philippines to hurl homophobic obscenities towards the group https://t.co/EQTtTgnBsu"
239979029,2021-06-04 18:31:29+00:00,1400882920022327302,en,0,1,1,0,"@mazevesupremacy HELLO. I showed you Eve, you said “meh” https://t.co/441R7YDbNt"
1059273780,2021-06-04 14:03:33+00:00,1400815489383870466,en,3241,100,39,742,"Public service announcement:

Not everyone who disagrees with you is stupid or evil.

Even if you're not a fan of what they think, you might learn something from how they think."
146115452,2021-06-03 04:12:01+00:00,1400304239482707972,en,3723,58,19,399,"Ja Morant showed up for his first playoff series. Special player.

35 PTS - 6 REB - 6 AST (play-in)
26 PTS - 4 REB -  4 AST
47 PTS - 4 REB - 7 AST
28 PTS - 3 REB - 7 AST
23 PTS - 6 REB - 12 AST
27 PTS - 7 REB - 11 AST https://t.co/e9CDCs1yhw"
3313978495,2021-05-31 02:31:11+00:00,1399191701370007553,en,256658,8002,636,34946,How i be thinking https://t.co/t6w3EqfXie
311618541,2021-05-31 19:38:56+00:00,1399450343134597121,en,98,196,69,0,"@dreamwastaken To end - You are still a spineless cheater, you act like one, and you don’t understand consequences, but it was a bad idea to attack your community, ppl can enjoy the content individually without taking the creator into consideration."
958181344286269440,2021-05-29 20:20:38+00:00,1398736060033679362,en,7,1,1,0,1 month in madison and this is the level of indoctrination i’ve succumbed to 🤡🙊😂 https://t.co/kXCmeuCIPT
21366823,2021-05-27 17:18:15+00:00,1397965384746156036,en,1362,261,127,119,The feud between former AOA members Mina and Jimin continues as Mina asks Jimin to stop avoiding her messages https://t.co/9dwkmx8sOP
1446408937,2021-05-23 21:46:16+00:00,1396583284252069890,en,1667,24,35,423,None of these people will apologize or admit error https://t.co/cLePgy6y0R
1392859218663907333,2021-05-18 00:02:27+00:00,1394443227021942789,en,1,2,3,0,"@InvestorsLive Why would you put people at this kind of risk?  Best case it gets driven down and you see a small % gain?  Or it keeps going up, like the past 7 days, and people get burned real bad!  Odd take for a stock that can get squeezed anyday now...  $AMC"
318217375,2021-05-19 04:43:17+00:00,1394876290105282562,en,166,12,3,36,@kiiannaaa_ @naaaynizzle Now y’all know not to believe everything you see on the internet ☺️ IG: browznbeauty https://t.co/erhKHV2C4X
972306281951215617,2021-05-14 05:01:42+00:00,1393068983998324740,en,105894,4788,325,27137,I just wanna apologize to anyone that had to deal with me drunk 😭 so embarrassing to look back lmaoooooo
1322600863861477380,2021-05-13 19:30:23+00:00,1392925206222626817,en,1,1,0,0,@instagram fix your stupid app
1366797462892015617,2021-05-13 06:35:16+00:00,1392730141621583872,en,15331,343,24,3076,"here’s a friendly reminder that female characters that choose to get married and have children and raise a family are not less of a woman, less of a bad ass, they aren’t wasted potential, or to be discounted."
179255183,2021-05-12 21:19:25+00:00,1392590259045687297,en,13333,358,152,1909,"Oh nah, @chrissyteigen, you think you’re slick don’t you? https://t.co/O7Fcoflh2i"
