author_id,created_at,id,lang,public_metrics_like_count,public_metrics_quote_count,public_metrics_reply_count,public_metrics_retweet_count,text
229966028,2021-02-13 21:04:16+00:00,1360696314535809026,en,439,47,898,77,"Sen. Marco Rubio issued a statement after voting to acquit former President Donald Trump.

Read it here👇
https://t.co/u6oK90LbDl"
1343780040975245312,2021-02-13 04:19:00+00:00,1360443330467934210,en,4723,232,17,597,joy is the straightest lesbian i’ve ever seen and irene is the most lesbian straight person ever
39155029,2021-02-12 17:54:16+00:00,1360286112166670337,en,1016,36,256,173,"Long montage now being played by Trump team showing Democratic senators saying they are “fighting,” seeking to argue Trump’s comments to Jan. 6 rally to “fight like hell” is simply “ordinary political speech”"
40273,2021-02-10 00:55:17+00:00,1359304900996255751,en,2239,17,42,123,If you’re not watching the lawyer-as-cat video because you’re busy and surely it’s not *that* funny you are mistaken and should in fact watch it right now.
705488622162673664,2021-02-10 16:26:43+00:00,1359539302154272769,en,10288,426,114,2653,Charisma Carpenter opening up about the emotional abuse she endured while working with joss whedon on both Buffy and Angel. proud of her for being courageous enough to post this. This man cannot keep getting away with treating people like this. #IStandWithRayFisher https://t.co/ICKq4378dF
23267939,2021-02-09 01:42:02+00:00,1358954277222383618,en,579,317,110,66,#CBJ Patrik Laine didn’t take a shift for the final 6:19 of the second period.
1232348994732544011,2021-02-07 00:04:53+00:00,1358205054549970944,en,271,38,3,147,I NEED TO DO COMPILATION OF TRAGIC CAMERA WORK THEY HAD BC WHAT IS THIS https://t.co/ctPcZGwPNf
1091456244882255872,2021-02-05 19:10:51+00:00,1357768670110502915,en,260,53,74,64,"https://t.co/9ZWFLpfgur
New info on the reboot and oh boy...... https://t.co/Yw4OCTwgjB"
274808245,2021-01-30 00:31:37+00:00,1355312676965146624,en,3,1,0,0,"I’m willing to say it, I miss Emily in Paris"
324703658,2021-02-02 04:42:06+00:00,1356462875460706305,en,9453,335,225,2455,"Katie Porter recounts hiding in her office with AOC during the insurrection...
 https://t.co/08z6pj4Jm3"
1154447738144219136,2021-01-29 15:10:42+00:00,1355171519534682115,en,4,1,0,0,"@LionsBrawl I've provided VERY reasonable demands for SF! 
https://t.co/IXWox0s3C1"
1163487013296910336,2021-01-27 02:29:37+00:00,1354255209862746115,en,188,3,7,8,All of us at our houses rn https://t.co/nhnIDmpSpw
15458694,2021-01-26 00:29:33+00:00,1353862605731979265,en,75,22,97,34,"""I want to publicly apologize to Congresswoman Ocasio-Cortez and the Capitol police officers,"" Garret Miller said Monday. ""I am ashamed by my comments.” https://t.co/RBObRr7k86"
1217572262850842625,2021-01-25 22:14:12+00:00,1353828543143309312,in,4,1,1,0,"I kerkoj falje publikisht samsungut qe e kam perqesh kur kam pasur ajfon 
Samsung sinqerisht  me vjen keq per ato qa kam than per ty dhe dua ta them nga kjo histori kam kuptuar qe nuk gjykohet libri nga kopertina."
2755034160,2021-01-22 03:58:47+00:00,1352465708526014467,en,2267,20,64,326,"@jaketapper Senator Duckworth is ON IT! 

""Just made a number of calls and have been informed Capitol Police have apologized to the Guardsmen and they will be allowed back into the complex tonight. I’ll keep checking to make sure they are."""
1380787645,2021-01-20 16:16:21+00:00,1351926549411483652,en,60,1,3,1,I'm sorry was that Nancy Pelosi showing all that knee in her robin's egg blue just now
872524002064875522,2021-01-20 02:13:22+00:00,1351714404161576961,en,8,2,0,0,"either way, it's still infuriating how a 1 year old misleading article that totally got the entire stan twt to mercilessly attack J/K bc is only being ""apologized for poor usage of words."" like motherfcker you only thought it was wrong NOW??????? man gtfo :/"
2893440663,2021-01-18 02:55:19+00:00,1351000187444088832,en,280,169,32,70,nobody wasting bullets on her https://t.co/pFLhzuXdlN
1288485038,2021-01-18 15:47:58+00:00,1351194628419158018,en,28182,3494,596,5761,"The Shelbys are back in business. Series 6 of #PeakyBlinders has begun filming. Find out more: https://t.co/LLPzSrbhHt 

Photo taken by director Anthony Byrne during filming of series 5. https://t.co/1gOToza7fM"
2426183605,2021-01-16 21:19:44+00:00,1350553347183439873,en,7822,2625,459,1582,Raz B says he wants to take a lie detector test to prove he’s telling the truth about his child molestation claims https://t.co/hQXwGA0HQb
3091542142,2021-01-14 03:26:35+00:00,1349558501622820867,en,0,1,1,0,"@JoeBiden @KristenClarke could explain your statements &amp; beliefs at the time you submitted a letter to Harvard Crimson &amp; how they may be the same or different? This is concerning. Sure, we may have genetic differences, but that doesn't necessarily mean one
https://t.co/oLq8LhyJa6"
1136148055260946432,2021-01-15 18:30:09+00:00,1350148280441704449,en,1374,473,8,495,"In short, DCC has listened to Fans opinion and decided to make the showcase FREE.

For people who bought ticket on MMT, will get refunded! https://t.co/Nt67esYEP3"
1155507633509376000,2021-01-11 10:30:35+00:00,1348578043296509953,ko,1644,532,41,1038,"해찬이 영통 후기...

저번에 고양이 데리고 온거 기억나냐구 했더니 기억난다고해서 강아지 델꼬왔냐고🐶 https://t.co/PSAgEyjd3z"
1054749223541862400,2021-01-07 13:23:55+00:00,1347172111970836485,en,8,1,0,0,To all those poor misguided souls back in 2016 who told me I was overreacting when Trump was elected... https://t.co/UbA7Qwhx30
14282169,2021-01-07 20:16:56+00:00,1347276053375569926,en,2634,38,64,76,"I want to publicly apologize to @BethMooreLPM @DavidAFrench and others. While I do not fully agree with all of their points, I at moments critiqued and silently eye-rolled. Some of what they warned is true, and I'd like to admit that I underestimated it. Truly."
15012486,2021-01-02 22:39:49+00:00,1345500071215964160,en,266,135,835,75,"Campaigning for Sen. Kelly Loeffler (R-GA) on Saturday ahead of Georgia's January 5 run-off election, Sen. Ted Cruz (R-TX) calls the race a ""dogfight"" and, without evidence, suggests Democrats are ""gonna try to steal"" the election. https://t.co/8QMe7BTzXJ"
21069452,2020-12-31 12:13:20+00:00,1344617632838742016,en,428,5,28,21,"Hi! I don’t normally do this, but I wanna address some misinformation that is being spread about me. It’s gained a lot of traction over the last few weeks without my knowledge cuz I haven’t been on Twitter, so I’m just hoping to clear the air! Please see attached screenshots 🙃 https://t.co/OV8lzMiMdr"
