created_at,id,name,public_metrics_followers_count,public_metrics_following_count,public_metrics_listed_count,public_metrics_tweet_count,username
2016-10-31 00:52:25+00:00,792891943269400576,Eme + 🌹👗💟🖌⚡ || COMMS OPEN,1915,3062,12,32133,SaigeEme
2021-06-11 00:08:25+00:00,1403141996726870020,Xverse,346,1119,1,2659,random_wordsE
2020-03-23 15:00:28+00:00,1242103662018809856,Karu,906,232,12,17521,SnepQueen
2021-08-20 22:24:26+00:00,1428845374295392265,𝕊𝕡𝕙𝕪𝕟𝕩𝕚𝕟𝕖 & ℂ𝕣𝕚𝕞𝕤𝕠𝕟,2693,261,21,6208,Sphynxine
2009-08-21 00:53:25+00:00,67475931,Norhane,2951,500,58,85692,NorhaneSamy
2022-01-28 00:25:05+00:00,1486857801477599236,Hunter ∞,1154,507,11,13930,SHAD0WPEACH
2011-07-05 18:19:24+00:00,329846480,ScarletEmber,291,532,7,20800,Nightdragonx1
2009-05-13 20:45:13+00:00,39830057,Jon Dexter,1701,2507,14,83031,JonMDexter
2009-06-12 09:57:16+00:00,46621253,Ankit Ojha (Carver’s The Worst Era),876,506,6,21391,AnkitOjha
2016-05-10 11:56:48+00:00,730003654326026240,Joey Nukes,52,310,1,232,JoeyNuke
2020-06-02 16:12:18+00:00,1267851498014281728,Sub-Zero_Dipzz,331,378,7,7694,subzerotrades
2018-07-21 15:46:02+00:00,1020696409195106304,deedi 🥞 cbyf!,1654,1385,13,16277,moominrenj
2013-09-30 01:32:43+00:00,1918573530,cornbread,70,212,1,6908,RolandSDW
2022-02-03 19:02:09+00:00,1489313248738529280,riz ☆ ia,97,97,8,7744,snzhnyas
2019-08-23 14:00:45+00:00,1164900227091820545,aakanksha ✨,151,224,1,73821,byunkaiexo
2021-01-07 19:49:34+00:00,1347269127015161856,Kuri Rinji | VTuber & Fan Cringe/Drama,11634,243,30,11910,VTuberCringe
2021-09-26 15:20:44+00:00,1442147028415369217,Not Michelle Ferreri,651,182,2,1515,NotMPFerreri
2010-10-18 16:24:08+00:00,204401569,☰ 𝓙𝓸𝓮 𝓑𝓸𝓾𝓴𝓪𝓻 𓂀,799,249,13,41827,its___val
2018-12-22 09:03:55+00:00,1076402943686033408,Kakwenza Rukirabashaija,44500,761,29,33019,KakwenzaRukira
2019-07-13 23:13:47+00:00,1150181559468789760,Tri ⁷ da Villain,37850,259,193,50632,THEEEhottie
2021-12-23 01:07:50+00:00,1473822581119545344,carrot 🎗,768,1073,9,4327,dreamsvegetable
2014-02-09 05:37:03+00:00,2334597282,Birthday Buns 🥳,22607,837,77,14300,Fluffybunnibuns
2021-06-07 01:12:47+00:00,1401708638700556290,robert f pallante,43,176,0,2396,rfpoorlands
2016-08-24 15:00:38+00:00,768463028266295297,Lee Marvinwannab,3527,4080,3,40392,leethegreatest
2013-02-08 00:28:13+00:00,1158666440,SJWJamesBond Wants Nazis Banned ︽✵︽ Agent of GIRL,3209,5001,139,673608,mvbrat91
2016-08-12 02:22:04+00:00,763923475220180993,✰ ೃ Zim Chiñas,1553,309,11,23353,A_L1TTL3_B0Y
2021-08-24 23:53:21+00:00,1430317253350789122,💕5 Head the most hated💕,1129,1150,1,18175,KanLMathis
2021-07-16 12:39:33+00:00,1416014609526312963,신민지 🍠,68,561,0,3392,minjishin_
2017-09-29 04:45:21+00:00,913625723402846208,Brett Coughlin,1332,2757,9,95463,CoughlinBrett
2017-12-31 03:45:21+00:00,947312694381678592,giselle⁷ 🃏⍟,865,678,3,298609,RMsmoonchild_
2021-02-28 10:38:38+00:00,1365974483484434432,heso,134,214,0,4119,HESOY1N
2022-03-09 10:37:37+00:00,1501507376175849474,Julian | 🌺,33,198,3,5717,dogboyjulian
2020-10-18 06:08:54+00:00,1317709172901818368,⭐🌙 Aurora || Married to Diluc and Seto🦊🔥 ||,66,283,0,3524,wind_faye
2019-02-25 18:38:22+00:00,1100102720009064448,David M,495,470,2,49800,dmanady
2022-02-20 23:52:22+00:00,1495546872303394817,scrimblo spoinkle,170,428,7,12593,MYSWEETPASSI0N_
2009-10-06 08:24:29+00:00,80251198,Grim Malkin,2982,2660,10,52115,Vidhuvyala
2010-12-02 00:35:46+00:00,221928544,Stevie Stacks 🇺🇸🇮🇱🐋,75134,1343,56,152485,StevieStacks84
2021-08-14 08:37:22+00:00,1426462889938853896,liberty to jimin ¹³,221,131,1,13387,jimination13
2019-06-15 02:51:54+00:00,1139727199446208512,ian🦨🐝,611,1069,14,27475,gay_angel_
2009-03-08 20:21:27+00:00,23349273,Cathy L Z Smith,154,253,2,1257,Cathylz
2020-08-18 05:01:53+00:00,1295586651725426688,jas,411,2494,2,14591,50percentpawg
2020-02-28 22:27:13+00:00,1233519003542355968,Matt ♥️ aka tol dumdum,758,178,24,13918,smol_pp_matt_
2012-04-10 22:48:45+00:00,550507849,Valerie is proud of Liv,279,350,2,11631,valerievzqz32
2017-09-01 00:32:46+00:00,903415297041936386,Mervin John Simon,295,1848,0,25265,MervinJohnSimo3
2013-11-08 10:48:09+00:00,2181965730,Ashlee,3010,592,30,67919,_itsashleeee_
2018-07-09 15:55:34+00:00,1016350156470431745,Gwilled Potato!,55,195,0,1292,GwilledP
2009-08-05 20:54:22+00:00,63253750,KL,903,2416,15,13114,klmcint
2019-05-18 03:38:13+00:00,1129591998153990146,~* Ethereal non-binary who wears mostly black*~,32,208,0,4433,misubisumisu
2016-01-02 02:52:51+00:00,4693414063,what the lean 🧠,583,436,4,6141,whosWhatthePUP
2018-03-15 01:52:35+00:00,974101018777702400,Iain Taylor,188,274,1,3008,Iain_Taylor8
2020-07-22 15:17:05+00:00,1285956926224949251,StephAuracool,3398,3089,0,1752,steph_aura
2021-07-18 04:27:43+00:00,1416615516198690821,🍀𝔗𝔞𝔩𝔦𝔱𝔥𝔞_𝔱𝔬𝔨𝔨𝔦🍀,81,728,0,3248,talitha888888
2009-01-20 03:06:58+00:00,19216852,Tearaci,179,331,10,5514,TeaRACI
2014-03-12 14:54:14+00:00,2385382867,dani dee⁷ 🡆 Wishlist High Elo Girls! ⟬⟭,1173,1014,42,25692,epistellar
2021-09-03 03:22:08+00:00,1433631203614150657,wbeyza_81,185,433,0,1116,beyzq1881
2009-04-17 03:35:21+00:00,32288714,Carmen Smith Studer,15129,2605,183,44225,CarmenStuder
2019-05-30 17:14:12+00:00,1134145998064902144,Natural Born Quitter,263,1278,0,9632,LVesus
2017-12-18 14:26:35+00:00,942763024036913153,Maine Girl,1047,2099,2,69159,stewardlinda10
2019-06-02 05:38:58+00:00,1135058203249524736,mando 🐝,92,200,3,20681,armanmeshi
2022-03-06 13:15:40+00:00,1500459941135634436,𝐓 𝐡 𝐞 𝐊 𝐢 𝐧 𝐠 ' 𝐬 𝐇 𝐨 𝐫 𝐬 𝐞 ───,585,499,6,14502,M0N0CHR0MEH0RSE
2011-11-29 23:45:20+00:00,424597562,TikTok:Nandira Zuri🌺,10553,9380,1,71734,nandira_zuri
2022-02-10 14:24:44+00:00,1491780030497976321,✨𝓴𝓿✨ *not ready for whatever chapter THIS is*,13,112,0,5900,Kabi_ot7
2020-06-12 16:27:23+00:00,1271479172989218818,The Karma Circle,486,1033,2,30972,RazaAkira
2022-02-26 06:02:55+00:00,1497451748906123268,chippy !,355,324,10,5160,Tubbotistic
2021-09-07 21:12:34+00:00,1435350140248801285,Cookie! 🎗,1261,512,12,82858,CookiePrincxss
2014-08-31 12:24:00+00:00,2782173552,Jabbar Pirzado,1810,1444,3,21427,SahilSindhii
2019-01-24 03:12:19+00:00,1088273262780534785,Jara Opatz,96,205,0,4356,OpatzJara
2016-01-24 20:10:32+00:00,4808970252,Aeri 🌸,11878,561,21,16267,Seyeumi
2019-08-07 10:37:06+00:00,1159050827224555520,t⁷ ミ☆,533,857,22,15970,teaforursuga
2020-11-03 05:30:33+00:00,1323497499324080129,shadE64YT || Dave and Bambi Enthusiast || Dumbass,290,1325,9,5633,shadE64YT
2019-02-13 12:18:58+00:00,1095658586158571521,wolfi/quin,465,376,37,31369,comradewoIfi
2021-05-14 14:33:30+00:00,1393212839075008523,sof,931,127,8,366,tmmysbench
2011-02-05 22:13:29+00:00,247936922,Gráinne,318,1155,1,10391,MissNicoragua
2020-02-20 21:05:54+00:00,1230599447786082304,hobipalooza attendee⁷,522,206,2,129545,kepjang457
2013-05-26 17:21:36+00:00,1460188112,Solace and Dread,1276,719,0,11045,SolaceAndDread
2022-02-22 10:50:47+00:00,1496074920660729858,Sweetae Night,217,628,0,675,offjumpol_91
2022-01-12 12:57:20+00:00,1481248892750544897,𝚁𝙸𝙽𝙶-𝚃𝙰𝙸𝙻𝙴𝙳 𝙷𝙴𝚁𝙾,495,293,4,1744,TANGLEDHEROlNE
2014-07-13 16:19:00+00:00,2637900955,Ash Y⁷ ⟭⟬💜⟬⟭ᴮᴱ 🐋💃🎣,320,569,9,81241,YoshiAsh0613
2020-11-06 01:14:04+00:00,1324520353050316802,Jacc 💀 Skellington,946,973,1,22967,JaccTheReaper
2021-08-10 17:10:19+00:00,1425142447789678594,🧠☦️,388,433,2,6524,ReadLearnGrow_
2011-11-04 22:17:57+00:00,405133506,Sharon,816,1229,20,32440,Pywacket24
2012-04-19 03:45:29+00:00,557483649,Dana White,52729,7018,231,38013,ItsDanaWhite
2021-03-15 20:11:52+00:00,1371554709387943936,Idril,163,255,1,9379,justidrilthings
2021-07-17 22:17:38+00:00,1416522409021161473,☀️🌊T̾h̾e̾ ̾S̾i̾l̾c̾o̾ ̾I̾n̾ ̾J̾i̾l̾c̾o̾🌊☀️,265,38,1,4756,SilcoHasTrauma
2019-07-22 16:39:46+00:00,1153343890323173378,The Sass Is Real,25,123,0,6445,SassyVeteran
2012-10-20 20:40:04+00:00,893997494,michaella,97,58,0,2832,michaellaaaaa27
2009-08-15 23:07:33+00:00,65998330,Freyja,101,315,0,2884,freyjababy
2015-09-19 07:01:13+00:00,3613326564,Évelyn Park🍑,297,278,4,49649,pocholotz
2022-01-27 16:54:50+00:00,1486744417851609092,@FeistyNana💜☮️,3745,3731,2,14126,FeistyNana1
2017-11-04 14:33:52+00:00,926819790198472705,⟭⟬Lili⁷ in the box 🌈 JK DAY🎂 SEXYNUKIM 아포방포 💜,320,493,6,20837,newgenleaderbts
2013-01-04 03:53:42+00:00,1059484693,𝕯𝖔𝖚𝖌𝖎𝖊 𝕽𝖔𝖉𝖗𝖎𝖌𝖚𝖊𝖟,38,719,0,2746,Shockmamba
2015-11-30 01:43:30+00:00,4404817100,💜JKVsteps 𐤀💚JKdayisComing🔥💧,2318,2756,5,74818,iamsteff19
2019-02-09 17:00:11+00:00,1094279806382948357,⭐️𝗦𝗔 𝗧𝗥𝗔𝗡𝗦 𝗢𝗡𝗟𝗬𝗙𝗔𝗡𝗦 $6⭐️,25918,947,82,21720,jasminejabari
2021-08-06 19:52:47+00:00,1423732823626764289,chipp mccapp,119,77,2,2034,chipp_mccapp
2020-09-20 04:38:06+00:00,1307539481290067968,🏳️‍🌈🔞~Falcifer~COMMS FULL (5/5),11072,374,52,21607,FallynWriter
2019-12-08 01:10:10+00:00,1203481690565300224,˚○◦ K ♡︎,513,813,2,45945,bipolarbeaar_1
2016-11-20 01:01:37+00:00,800142017523159042,Curiosity Man,2142,5007,29,172463,curiosityman2
2015-08-26 04:59:44+00:00,3344826912,Comrade Kira Nerys,1799,1449,24,28970,Deezovariez
2021-09-17 03:32:04+00:00,1438707263737315337,─┈┈ ◌ 𝑆͟ ͟𝐻͟ ͟𝐼͟ ͟𝑁͟ ͟𝑂͟ ͟𝐵͟ 𝑈͟ (H),2300,1624,41,10034,INSECTSLASHING
2010-01-14 06:22:24+00:00,104732199,Christy Franklin,3699,450,20,14105,Alisaisil
2020-10-12 22:49:50+00:00,1315786716645654531,kris :) DREAM ART 📌,2484,932,0,44932,krisdraw
2018-09-25 18:47:45+00:00,1044659741362872320,Jay Pozo 🇩🇴,177,781,0,2585,Jay94061455
2019-11-17 13:58:56+00:00,1196065137981108224,Antonia,5194,3757,8,14999,flaminhaystacks
2013-07-08 00:21:11+00:00,1576363579,宇野昌磨 fan | Unoverse,2002,549,23,119034,melaniebg720
2012-08-16 22:14:00+00:00,762434606,AishathShifana,4962,758,5,11993,aishwajyh
2019-05-10 19:47:31+00:00,1126936825497575424,VIRGOAT 🐐🤍,1122,691,2,8444,OGstackss
2016-12-21 12:18:06+00:00,811546283538317316,☮️🕊Pamie RN CLNC 🌊🇺🇸🇺🇦,3303,4822,8,87264,PamBattistella
2009-07-09 12:24:46+00:00,55219878,we are all complicit,88,315,1,11242,_mamamouchi
2022-03-04 01:55:38+00:00,1499564133167075330,Titan,118,182,1,18120,TitanBlind30
2020-04-07 17:41:25+00:00,1247580079665713153,Nycto 🌃,30,619,0,2978,nyctob0i
2009-05-24 05:51:01+00:00,42172376,🌹 Tom 🌹,1910,858,11,40979,tomspr
2019-08-08 04:04:26+00:00,1159314399556861954,Robosapien,621,864,4,2344,rumillenial
2019-06-08 06:22:14+00:00,1137243419259080705,nicunurselifee,2637,1130,12,7052,nicunurselifee
2022-02-01 01:33:53+00:00,1488324657744945154,🅟🅘🅧🅘🅔,5,166,0,90,citypixi
2013-11-11 10:00:32+00:00,2176765463,DasCoachingPowerhouse 🇩🇪🇿🇦,3200,680,45,301239,Time2Coach
2022-01-17 01:03:05+00:00,1482880969023578133,SOMI•_•,28,364,0,199,sommy_samuel
2019-05-02 00:33:37+00:00,1123747333299212288,mika !! ⁷,1633,1515,41,93967,girlsgojoon
2014-07-20 04:00:18+00:00,2661602502,Polemology Positions,1055,1244,15,19094,polemologyfix
2021-04-10 18:04:11+00:00,1380944627021266945,She-ra CaTrA 😼,120,141,0,2929,ole_calista
2020-04-07 20:08:30+00:00,1247617219477020675,Riedal Luna 🔞NSFW VTUBER,9991,3734,75,31720,Riedal64
2012-09-14 23:55:08+00:00,824213791,ਜਸਪ੍ਰੀਤ ਸਿੰਘ । Jaspreet Singh,865,882,2,19825,Jaspsingh
2014-05-31 17:20:54+00:00,2537890130,Crests 🦄 (slow reply era),2775,1879,49,466188,xiaoaishiteru
2012-09-12 04:07:41+00:00,818798402,𝖅𝖆𝖓𝖊 𝖅𝖆𝖙𝖆𝖘𝖚𝖐𝖎:𝕿𝖍𝖊 𝕯𝖆𝖗𝖐 𝕷𝖔𝖗𝖉,136,1213,4,6059,ZaneZatasuki
2011-12-26 10:16:41+00:00,446957267,NoStrife(Josh) | 🏳️‍⚧️🏳️‍🌈✊🏿💍,587,372,8,73167,NoStrife
2019-03-21 03:52:36+00:00,1108577120895320065,noho hank connoisseur,530,635,7,21928,anoushnorouzi
2013-02-26 12:55:35+00:00,1221576330,Pamela Gordon 🍔🇨🇦,33,38,0,7954,BurgerLover916
2020-10-11 03:48:08+00:00,1315136941776605184,arbees,1381,188,16,24584,BE1D0U_
2016-09-03 10:32:42+00:00,772019482139111424,Awara Electron 👻,156,2609,5,19441,TenseHealer
2021-04-22 14:56:29+00:00,1385246081143898120,ranny,4086,494,12,22468,ranny_ft
2017-02-17 01:05:05+00:00,832395410631061504,(⫩)Tabby G(⫩) BlueWave OR 🌊🌊🌊,702,1494,1,27126,TabbyGGG10
2017-08-16 09:30:22+00:00,897752384541257728,Damnation Daniel,669,361,12,24904,yaminoopera
2009-02-03 22:34:05+00:00,20010113,Randy Finch,1000,1643,41,20856,randyfinch
2009-02-26 07:06:11+00:00,21985389,Imperator Furiåsa,3574,2381,120,51775,devilkitten
2018-09-29 22:53:22+00:00,1046171102916038656,...,287,4962,2,38965,g_ANN_dalf
2017-08-23 00:54:33+00:00,900159290341638144,NansheOnEarth,219,276,0,6369,NansheOnEarth
2014-08-08 06:58:35+00:00,2716368828,𝖀𝖕𝖆𝖘𝖔𝖓𝖆 𝕭𝖆𝖓𝖊𝖗𝖏𝖊𝖊 ☀️,135,246,4,4714,UpasonaB
2009-06-30 10:17:28+00:00,52359339,j3Rii,1473,1300,11,48178,j3Rii
2011-09-25 09:35:55+00:00,379645923,Abdul,1764,509,25,122266,Cric_liebhaber
2014-03-02 13:43:24+00:00,2368906765,Tribal Chieftess/Priestess Judgment Day/Bloodline,1954,5012,8,146693,jackie_ellis3
2021-04-12 04:48:02+00:00,1381469097825861634,𝘾𝙃𝙍𝙊𝙈𝘼 4/4 slots,6797,1521,38,24078,urhornydumbass
2021-09-08 18:22:25+00:00,1435669708523679745,🦋🌷Mountain Girl🌷🦋,753,4969,0,21559,sugarmag1013
2018-12-21 08:25:07+00:00,1076030792873140224,Link | | 🇵🇭🏳️‍🌈,246,734,4,13113,icHBtU793528
2021-09-20 14:02:24+00:00,1439952968468533256,🔞,66,862,0,20217,HypnoticBreak
2009-03-28 18:46:01+00:00,27283514,Duncan Drasdo,30108,9791,300,37874,Drasdo
2008-10-29 07:31:52+00:00,17037608,"sangmo (""Brazen Hussy"")",53,130,0,12928,sangmo
2021-05-12 00:31:33+00:00,1392276165482713090,Kaneisha 💜 KK,269,341,0,23016,Kaneisha_KK
